Connecting to host 10.10.0.4, port 30000
[  5] local 10.244.229.65 port 47280 connected to 10.244.110.193 port 5201
[ 11]  10.00-11.00  sec   111 MBytes   930 Mbits/sec    0    213 KBytes       
[ 13]  10.00-11.00  sec   110 MBytes   927 Mbits/sec    0    266 KBytes       
[ 15]  10.00-11.00  sec   111 MBytes   928 Mbits/sec    0    180 KBytes       
[ 17]  10.00-11.00  sec   111 MBytes   930 Mbits/sec    0    187 KBytes       
[ 19]  10.00-11.00  sec   111 MBytes   929 Mbits/sec    0    365 KBytes       
[ 21]  10.00-11.00  sec   111 MBytes   928 Mbits/sec    0    397 KBytes       
[ 23]  10.00-11.00  sec   110 MBytes   926 Mbits/sec    0    263 KBytes       
[ 25]  10.00-11.00  sec   110 MBytes   926 Mbits/sec    0    243 KBytes       
[ 27]  10.00-11.00  sec   111 MBytes   928 Mbits/sec    0    246 KBytes       
[ 29]  10.00-11.00  sec   110 MBytes   926 Mbits/sec    0    240 KBytes       
[ 31]  10.00-11.00  sec   110 MBytes   922 Mbits/sec    0    330 KBytes       
[ 33]  10.00-11.00  sec   110 MBytes   926 Mbits/sec    0    250 KBytes       
[ 35]  10.00-11.00  sec   110 MBytes   921 Mbits/sec    0    274 KBytes       
[ 37]  10.00-11.00  sec   111 MBytes   929 Mbits/sec   31    348 KBytes       
[ 39]  10.00-11.00  sec   110 MBytes   925 Mbits/sec   26    291 KBytes       
[ 41]  10.00-11.00  sec   110 MBytes   924 Mbits/sec    3    482 KBytes       
[ 43]  10.00-11.00  sec   111 MBytes   932 Mbits/sec   14    451 KBytes       
[SUM]  10.00-11.00  sec  2.16 GBytes  18549 Mbits/sec  210             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  11.00-12.00  sec   110 MBytes   923 Mbits/sec    0    380 KBytes       
[  7]  11.00-12.00  sec   110 MBytes   922 Mbits/sec    0    515 KBytes       
[  9]  11.00-12.00  sec   110 MBytes   926 Mbits/sec    0    300 KBytes       
[ 11]  11.00-12.00  sec   110 MBytes   924 Mbits/sec    0    221 KBytes       
[ 13]  11.00-12.00  sec   110 MBytes   922 Mbits/sec    0    266 KBytes       
[ 15]  11.00-12.00  sec   110 MBytes   926 Mbits/sec    0    188 KBytes       
[ 17]  11.00-12.00  sec   110 MBytes   923 Mbits/sec    0    202 KBytes       
[ 19]  11.00-12.00  sec   110 MBytes   926 Mbits/sec   57    370 KBytes       
[ 21]  11.00-12.00  sec   110 MBytes   925 Mbits/sec    0    399 KBytes       
[ 23]  11.00-12.00  sec   110 MBytes   924 Mbits/sec    0    263 KBytes       
[ 25]  11.00-12.00  sec   111 MBytes   927 Mbits/sec    0    243 KBytes       
[ 27]  11.00-12.00  sec   110 MBytes   926 Mbits/sec    0    246 KBytes       
[ 29]  11.00-12.00  sec   110 MBytes   924 Mbits/sec   14    242 KBytes       
[ 31]  11.00-12.00  sec   111 MBytes   930 Mbits/sec    0    347 KBytes       
[ 33]  11.00-12.00  sec   110 MBytes   926 Mbits/sec    0    250 KBytes       
[ 35]  11.00-12.00  sec   111 MBytes   929 Mbits/sec   17    280 KBytes       
[ 37]  11.00-12.00  sec   110 MBytes   921 Mbits/sec    0    378 KBytes       
[ 39]  11.00-12.00  sec   110 MBytes   923 Mbits/sec    7    294 KBytes       
[ 41]  11.00-12.00  sec   110 MBytes   920 Mbits/sec    0    501 KBytes       
[ 43]  11.00-12.00  sec   110 MBytes   921 Mbits/sec  111    468 KBytes       
[SUM]  11.00-12.00  sec  2.15 GBytes  18488 Mbits/sec  206             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  12.00-13.00  sec   116 MBytes   971 Mbits/sec  167    314 KBytes       
[  7]  12.00-13.00  sec   116 MBytes   976 Mbits/sec   28    537 KBytes       
[  9]  12.00-13.00  sec   115 MBytes   965 Mbits/sec    0    300 KBytes       
[ 11]  12.00-13.00  sec   115 MBytes   966 Mbits/sec    0    229 KBytes       
[ 13]  12.00-13.00  sec   115 MBytes   968 Mbits/sec    0    266 KBytes       
[ 15]  12.00-13.00  sec   115 MBytes   965 Mbits/sec    0    195 KBytes       
[ 17]  12.00-13.00  sec   115 MBytes   964 Mbits/sec    0    218 KBytes       
[ 19]  12.00-13.00  sec   115 MBytes   968 Mbits/sec   79    311 KBytes       
[ 21]  12.00-13.00  sec   115 MBytes   961 Mbits/sec    0    399 KBytes       
[ 23]  12.00-13.00  sec   115 MBytes   964 Mbits/sec   22    263 KBytes       
[ 25]  12.00-13.00  sec   115 MBytes   966 Mbits/sec    0    243 KBytes       
[ 27]  12.00-13.00  sec   115 MBytes   968 Mbits/sec    0    247 KBytes       
[ 29]  12.00-13.00  sec   115 MBytes   964 Mbits/sec    0    251 KBytes       
[ 31]  12.00-13.00  sec   114 MBytes   959 Mbits/sec    0    352 KBytes       
[ 33]  12.00-13.00  sec   115 MBytes   965 Mbits/sec    0    250 KBytes       
[ 35]  12.00-13.00  sec   115 MBytes   963 Mbits/sec    0    291 KBytes       
[ 37]  12.00-13.00  sec   115 MBytes   966 Mbits/sec   72    411 KBytes       
[ 39]  12.00-13.00  sec   115 MBytes   967 Mbits/sec    0    303 KBytes       
[ 41]  12.00-13.00  sec   116 MBytes   974 Mbits/sec    4    511 KBytes       
[ 43]  12.00-13.00  sec   116 MBytes   972 Mbits/sec   22    479 KBytes       
[SUM]  12.00-13.00  sec  2.25 GBytes  19329 Mbits/sec  394             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  13.00-14.00  sec   112 MBytes   943 Mbits/sec  143    270 KBytes       
[  7]  13.00-14.00  sec   113 MBytes   946 Mbits/sec   98    542 KBytes       
[  9]  13.00-14.00  sec   112 MBytes   943 Mbits/sec    0    300 KBytes       
[ 11]  13.00-14.00  sec   113 MBytes   946 Mbits/sec  156    183 KBytes       
[ 13]  13.00-14.00  sec   113 MBytes   945 Mbits/sec    0    266 KBytes       
[ 15]  13.00-14.00  sec   113 MBytes   945 Mbits/sec    0    205 KBytes       
[ 17]  13.00-14.00  sec   113 MBytes   945 Mbits/sec   20    172 KBytes       
[ 19]  13.00-14.00  sec  93.6 MBytes   785 Mbits/sec  227    584 KBytes       
[ 21]  13.00-14.00  sec   112 MBytes   940 Mbits/sec  235    270 KBytes       
[ 23]  13.00-14.00  sec   113 MBytes   945 Mbits/sec    0    266 KBytes       
[ 25]  13.00-14.00  sec   112 MBytes   941 Mbits/sec  193    202 KBytes       
[ 27]  13.00-14.00  sec   113 MBytes   944 Mbits/sec    0    277 KBytes       
